node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,legacy_key_word_disagreement,legacy_key_bit_disagreement,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,0.0,100,PPO,0.008856779134172635,0.0234375,0.0078125,0.0,0.0,0.0,361.20199909921956,True
2,0.0,100,Fixed,3.800520003841181,0.734375,0.36328125,1.0,0.5,122.53352864583333,6.067882677495691,False
2,0.0,100,LQR,1.0978934975961845e-07,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,100,SMC,8.77383475502332e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,101,PPO,0.004360631611840897,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,101,Fixed,2.187232390721723,0.7265625,0.3763020833333333,0.75,0.5,122.53352864583333,6.067882677495691,False
2,0.0,101,LQR,2.0853046104699995e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,101,SMC,2.0187750730353098e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,102,PPO,0.005668560984001185,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,102,Fixed,1.658781969594808,0.77734375,0.48046875,0.75,0.4166666666666667,69.046875,8.408542751197704,False
2,0.0,102,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,102,SMC,2.3045383083323637e-07,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,103,PPO,0.001794571289792657,0.01953125,0.013020833333333334,0.0,0.0,0.0,361.20199909921956,True
2,0.0,103,Fixed,1.6502743487556775,0.8671875,0.5729166666666666,0.75,0.25,69.046875,8.408542751197704,False
2,0.0,103,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,103,SMC,1.0562750200430553e-07,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,104,PPO,0.006881713907205267,0.0078125,0.0026041666666666665,0.0,0.0,0.0,361.20199909921956,True
2,0.0,104,Fixed,1.9344482135444803,0.70703125,0.37890625,0.75,0.5,122.53352864583333,6.067882677495691,False
2,0.0,104,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,104,SMC,1.4638499123975635e-07,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,105,PPO,0.004204140406121344,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,105,Fixed,2.511263207583397,0.7265625,0.3671875,0.75,0.5,122.53352864583333,6.067882677495691,False
2,0.0,105,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,105,SMC,2.6278333583225805e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,106,PPO,0.00434940016445277,0.00390625,0.0013020833333333333,0.0,0.0,0.0,361.20199909921956,True
2,0.0,106,Fixed,3.0781651901446216,0.75,0.4036458333333333,0.75,0.4166666666666667,91.65478515625,8.046486414439123,False
2,0.0,106,LQR,4.5353469128410023e-10,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,106,SMC,9.246771999945243e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,107,PPO,0.010184564627707005,0.04296875,0.029947916666666668,0.25,0.25,91.65478515625,8.046486414439123,False
2,0.0,107,Fixed,3.9528692943470864,0.63671875,0.3190104166666667,0.75,0.4166666666666667,91.67692057291667,8.062368665026087,False
2,0.0,107,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,107,SMC,2.010104556878408e-07,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,108,PPO,0.007350404758957059,0.0078125,0.0026041666666666665,0.0,0.0,0.0,361.20199909921956,True
2,0.0,108,Fixed,3.6750045072015687,0.6640625,0.3229166666666667,0.75,0.4166666666666667,91.65478515625,8.046486414439123,False
2,0.0,108,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,108,SMC,4.805770004168153e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,109,PPO,0.00718660066195298,0.00390625,0.0013020833333333333,0.0,0.0,0.0,361.20199909921956,True
