model_name,train_seed,test_seed,step,error_l1,action
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,0,2.953477621078491,0.0
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,1,2.634742021560669,-4.0
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,2,2.16692852973938,-4.0
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,3,1.9762933254241943,-4.0
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,4,1.6000666618347168,4.0
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,5,1.3251209259033203,2.962820291519165
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,6,1.2198536396026611,0.07267844676971436
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,7,1.0301709175109863,2.132169246673584
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,8,0.9647441506385803,-0.03844405710697174
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,9,0.8305686116218567,1.5543181896209717
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,10,0.7868301868438721,-0.06946372985839844
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,11,0.6878584027290344,1.1617107391357422
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,12,0.65552818775177,-0.059351298958063126
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,13,0.5797876119613647,0.8862522840499878
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,14,0.5537896752357483,-0.036916110664606094
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,15,0.49422743916511536,0.685305118560791
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,16,0.47214341163635254,-0.015129636973142624
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,17,0.4243892729282379,0.5343316793441772
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,18,0.40504902601242065,0.0018569789826869965
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,19,0.36622047424316406,0.41881489753723145
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,20,0.34902167320251465,0.013669874519109726
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,21,0.31710565090179443,0.32955077290534973
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,22,0.30170148611068726,0.02120954915881157
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,23,0.2752297520637512,0.260244220495224
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,24,0.2613915801048279,0.025567587465047836
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,25,0.23926067352294922,0.2063239961862564
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,26,0.22681397199630737,0.027723904699087143
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,27,0.20817619562149048,0.16431528329849243
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,28,0.19697719812393188,0.028399672359228134
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,29,0.1811733841896057,0.1315741389989853
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,30,0.17109698057174683,0.028123032301664352
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,31,0.15760880708694458,0.10603232681751251
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,32,0.14854049682617188,0.027263637632131577
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,33,0.1369573473930359,0.08607372641563416
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,34,0.1287943720817566,0.026087041944265366
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,35,0.11878848075866699,0.07046490907669067
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,36,0.11143738031387329,0.02474837377667427
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,37,0.10274481773376465,0.05823967233300209
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,38,0.09612089395523071,0.02337726578116417
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,39,0.08852845430374146,0.048637520521879196
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,40,0.08255398273468018,0.02204367145895958
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,41,0.07588911056518555,0.04109925404191017
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,42,0.07049393653869629,0.020802829414606094
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,43,0.064613938331604,0.0351659394800663
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,44,0.05973517894744873,0.019666355103254318
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,45,0.05452251434326172,0.030502934008836746
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,46,0.050102949142456055,0.01866094395518303
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,47,0.045459628105163574,0.026847470551729202
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,48,0.04144930839538574,0.01777351275086403
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,49,0.03729403018951416,0.023989643901586533
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,50,0.0336461067199707,0.017034348100423813
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,51,0.029910683631896973,0.021749120205640793
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,52,0.02658402919769287,0.01642630621790886
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,53,0.023210883140563965,0.02000976726412773
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,54,0.022635459899902344,0.015952784568071365
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,55,0.023013174533843994,0.01866602525115013
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,56,0.023483991622924805,0.015589039772748947
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,57,0.023797273635864258,0.017655011266469955
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,58,0.024176478385925293,0.015332628041505814
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,59,0.02443087100982666,0.016913514584302902
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,60,0.024731040000915527,0.01516244187951088
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,61,0.024931669235229492,0.016388561576604843
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,62,0.025162577629089355,0.015065718442201614
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,63,0.025312185287475586,0.016027677804231644
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,64,0.02547919750213623,0.015043314546346664
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,65,0.025578856468200684,0.015788454562425613
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,66,0.027109503746032715,0.015064205974340439
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,67,0.028531193733215332,0.015642579644918442
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,68,0.029894590377807617,0.015095915645360947
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,69,0.03114992380142212,0.015544217079877853
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,70,0.03233897686004639,0.015114616602659225
ppo_obs2_continuous_hopfield_node3_final_seed_1024,1024,100,71,0.03342080116271973,0.015434179455041885
